belie	contradict; give a false impression; disguise; Ex. The poor sales belied our high hopes; Ex. Her smile belies her true feeling of displeasure.	Barron4841
belittle	disparage; depreciate	Barron4841
bellicose	warlike	Barron4841
belligerent	quarrelsome	Barron4841
bemoan	lament; moan for; express sorrow or disapproval of	Barron4841
bemused	confused; lost in thought; preoccupied	Barron4841
benediction	blessing	Barron4841
benefactor	gift giver; patron; person who does good or who gives money for a good purpose	Barron4841
beneficent	kindly; doing good	Barron4841
beneficial	helpful; useful; advantageous	Barron4841
beneficiary	person entitled to benefits or proceeds of an insurance policy or will	Barron4841
benefit	advantage; anything that brings helpl, advantage, or profit; money provided by the government to the people; fund-raising public entertainment; Ex. unemployment benefit; V: receive benefits; be beneficial to; give benefits	Barron4841
benevolent	generous; charitable; having a wish to do good	Barron4841
benign	kindly; favorable; not malignant   (disease); Ex. benign tumor	Barron4841
benison	blessing	Barron4841
bent	determined; Ex. bent on advancing in the business; N: natural talent or inclination	Barron4841
bequeath	leave to someone by means of a will; hand down in his will; N. bequest	Barron4841
berate	scold strongly	Barron4841
bereavement	state of being deprived of something valuable or beloved; state of being bereaved or bereft	Barron4841
bereaved	deprived of   (someone beloved through death)	Barron4841
bereft	deprived of   (something valuable); lacking	Barron4841
berserk	mad with violent anger; frenzied; madly excited	Barron4841
beseech	beg; plead with	Barron4841
beset	harass or trouble from all directions; hem in	Barron4841
hem	surround tightly so that movement is impossible; Ex. hem in; N.	Barron4841
besiege	surround with armed forces; harass   (with requests); annoy continually	Barron4841
besmirch	soil; defile; make dirty	Barron4841
bestial	beastlike; brutal; inhuman; very cruel	Barron4841
bestow	confer	Barron4841
betoken	signify; indicate; be a sign of	Barron4841
token	outward sign; Ex. a token of our gratitude	Barron4841
betray	be unfaithful; reveal   (unconsciously or unwillingly); Ex. Her trembling hands betray her anxiety.	Barron4841
betroth	become engaged to marry	Barron4841
bevy	large group; Ex. a bevy of starlets	Barron4841
bicameral	two-chambered as a legislative body	Barron4841
bicker	quarrel	Barron4841
biennial	every two years	Barron4841
bifurcated	divided into two branches; forked	Barron4841
bigotry	stubborn intolerance	Barron4841
bigot	one who is intolerant   (in matters of religion or politics)	Barron4841
intolerant	not willing to accept ways of thinking different from one'own; CF. tolerant; CF. tolerate	Barron4841
bilious	suffering from indigestion; sick from having too much bile; irritable; easily irritated	Barron4841
bilk	swindle; cheat	Barron4841
billowing	swelling out in waves; surging	Barron4841
billow	large wave of water; a great swell or surge   (of smoke); V: surge, swell, roll in billows	Barron4841
swell	long wave of water that moves continuously without breaking; V.	Barron4841
surge	powerful movement of or like a wave; V.	Barron4841
bivouac	temporary encampment; camp without tents; V.	Barron4841
bizarre	fantastic; violently contrasting; noticeably odd; strikingly unconventional	Barron4841
blanch	bleach; whiten; make white or pale	Barron4841
bland	soothing or mild   (food); agreeable; causing no trouble or offence	Barron4841
blandishment	flattery	Barron4841
blare	loud or harsh roar or screech; dazzling blaze of light	Barron4841
screech	unpleasant high sharp sound; shriek; V.	Barron4841
dazzle	make blind with a sudden intense light; amaze; fill with wonder	Barron4841
blas\'e	bored with pleasure or dissipation; uninterested or bored	Barron4841
blasphemy	irreverence; sacrilege; cursing; bad language about God or holy things; V. blasphem; ADJ. blasphemous; CF. sacrilege	Barron4841
blatant	extremely   (offensively) obvious; loudly offensive; Ex. blatant lie; N. blatancy	Barron4841
bleak	cold or cheerless; frigid; unlikely to be favorable; depressing	Barron4841
blighted	suffering from a disease; destroyed	Barron4841
blight	plant disease; V: infect with blight; ruin; destroy	Barron4841
blithe  (blithesome)	gay; joyous	Barron4841
bloated	  (unpleasantly) swollen or puffed as with water or air	Barron4841
blowhard	talkative boaster; braggart	Barron4841
bludgeon	club; heavy-headed weapon; V.	Barron4841
bluff	pretense   (of strength); deception; high cliff; ADJ: rough but good-natured	Barron4841
blunder	error; stupid mistake	Barron4841
blurt	utter impulsively from nervousness or excitement	Barron4841
bluster	blow in heavy gusts; threaten emptily; bully; speak in a noisy or bullying manner; CF. breeze, gust, gale	Barron4841
bully	one who is habitually cruel to weaker people; V.	Barron4841
bode	foreshadow; portend	Barron4841
bogus	counterfeit; not authentic; intentionally false; Ex. bogus interview	Barron4841
bohemian	unconventional   (in an artistic way)	Barron4841
boisterous	violent; rough; noisy	Barron4841
bolster	support; reinforce	Barron4841
bolt	door bar; fastening pin or screw; length of fabric; large roll of cloth; V: dash or dart off; fasten   (a door); gobble down	Barron4841
dart	move or throw suddenly and quickly	Barron4841
gobble	eat very quickly	Barron4841
bombardment	attack   (as with missiles or bombs); V. bombard	Barron4841
bombastic	pompous; using inflated language	Barron4841
bombast	grandiloquent, pompous speech	Barron4841
boon	blessing; benefit; something very helpful	Barron4841
boorish	rude; insensitive	Barron4841
boor	rude, insensitive person	Barron4841
bouillon	clear beef   (or meat) soup	Barron4841
bountiful	generous; graciously generous; showing bounty	Barron4841
gracious	kind in a generous way   (to someone less important)	Barron4841
bourgeois	middle class; selfishly materialistic; too interested in material possessions	Barron4841
bovine	cowlike; placid and dull; slow-thinking; calm	Barron4841
bowdlerize	expurgate; CF. Thomas Bowdler	Barron4841
brackish	somewhat saline	Barron4841
braggadocio	boasting	Barron4841
brag	boast	Barron4841
braggart	boaster; bragger	Barron4841
brandish	wave around   (a weapon); flourish	Barron4841
bravado	swagger; assumed air of defiance; false show of bravery	Barron4841
swagger	walk or behave with an over-confident manner	Barron4841
brawn	human muscle; muscular strength; sturdiness	Barron4841
brawny	muscular; having well-developed muscles	Barron4841
sturdy	strong and firm   (in the body)	Barron4841
brazen	insolent; without shame; bold; Ex. brazen lie; V: face with bold self-assurance or with unshamed confidence	Barron4841
brawl	noisy quarrel	Barron4841
breach	breaking of contract or duty; fissure or gap; opening; V.	Barron4841
breadth	width; extent	Barron4841
brevity	conciseness; shortness of duration	Barron4841
brindled	tawny or grayish with streaks or spots   (of animals)	Barron4841
tawny	brownish yellow	Barron4841
bristling	rising like bristles; showing irritation	Barron4841
bristle	short stiff hair; V:   (hair or fur) stand up stiffly	Barron4841
brittle	hard but easily broken; difficult; unstable; Ex. brittle situation	Barron4841
broach	introduce as a subject; moot; open up	Barron4841
brocade	rich, figured  (patterned) fabric	Barron4841
brochure	pamphlet	Barron4841
brooch	ornamental clasp; pin	Barron4841
clasp	hold firmly within arms	Barron4841
brook	tolerate; endure; Ex. brook no interference; N: small stream	Barron4841
browbeat	bully; intimidate	Barron4841
browse	graze; feed on growing grass; skim or glance at casually	Barron4841
graze	  (of an animal) feed on growing grass; cause   (an animal) to feed on grass; scrape   (esp. the skin) or touch lightly in passing; brush; Ex. We can't graze the cattle till summer; N: surface wound	Barron4841
skim	read or glance through quickly; touch lightly in passing; brush; remove from the surface of a liquid	Barron4841
brunt	main impact or shock   (of an attack or blow); Ex. brunt of the argument	Barron4841
brusque	blunt; abrupt; curt; not wanting to waste time being nice	Barron4841
buccaneer	pirate	Barron4841
bucolic	rustic; pastoral	Barron4841
buffet	strike forcefully; slap; batter; knock out; N: table with food set out for people to server themselves; meal at which people help themselves to food that'been set	Barron4841
slap	hit quickly with the flat part of the hand; N. CF. smack	Barron4841
buffoonery	clowning	Barron4841
buffoon	stupid person; clown	Barron4841
clown	act stupidly; play the fool; N.	Barron4841
bugaboo	bugbear; object of baseless terror	Barron4841
bullion	gold and silver in the form of bars	Barron4841
bulwark	strong wall built for defense; earthwork or other strong defense; person who defends	Barron4841
bungle	mismanage; blunder; botch; blow; spoil by clumsy behavior	Barron4841
botch	mismanage; blow	Barron4841
buoyant	able to float; cheerful and optimistic; N. buoyancy; Ex. buoyancy of wood/water/American market	Barron4841
bureaucracy	overregulated administrative system marked by red tape; ADJ. bureaucratic	Barron4841
burgeon	grow rapidly; grow forth; send out buds; Ex. burgeoning computer industry; CF. bludgeon	Barron4841
burlesque	give an imitation that ridicules; imitate mockingly	Barron4841
burnish	make shiny by rubbing; polish	Barron4841
buttress	support; prop up; N. stationary structure to support wall; Ex. flying buttress	Barron4841
prop	support placed under or against something; V.	Barron4841
buxom	full-bosomed; plump; jolly	Barron4841
plump	pleasantly fat; nicely rounded	Barron4841
cabal	small group of persons secretly united to promote their own interests	Barron4841
cache	hiding place; V.	Barron4841
cacophonous	discordant; inharmonious; N. cacophony: unpleasant mixture of loud sounds	Barron4841
cadaver	corpse; dead human body	Barron4841
cadaverous	like a corpse; pale	Barron4841
cadence	rhythmic rise and fall   (of words or sounds); beat; regular beat of sound; rhythm	Barron4841
cajole	persuade by praise or false promise; coax; wheedle	Barron4841
coax	persuade by flattery	Barron4841
calamity	disaster; misery	Barron4841
calculated	deliberately planned; likely	Barron4841
caldron  (cauldron)	large kettle	Barron4841
caliber	ability; quality; diameter of the inside of a round cylinder; Ex. work of very high caliber	Barron4841
calligraphy	beautiful writing; excellent penmanship	Barron4841
callous	hardened; unfeeling; without sympathy for the sufferings of others; unkind	Barron4841
